D027621.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:13.0	Negative:60.0	VeryNegative:24.0
D027621.txt	2	OverallSentimentClass:Positive	VeryPositive:6.0	Positive:45.0	Neutral:36.0	Negative:10.0	VeryNegative:2.0
D027621.txt	3	OverallSentimentClass:Neutral	VeryPositive:1.0	Positive:7.0	Neutral:63.0	Negative:26.0	VeryNegative:3.0
D014656.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:8.0	Neutral:31.0	Negative:50.0	VeryNegative:9.0
D066269.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:18.0	Neutral:31.0	Negative:41.0	VeryNegative:6.0
D053493.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:18.0	Negative:64.0	VeryNegative:15.0
D001539.txt	0	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:33.0	Neutral:44.0	Negative:15.0	VeryNegative:3.0
D001539.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:17.0	Negative:60.0	VeryNegative:17.0
D001539.txt	2	OverallSentimentClass:Positive	VeryPositive:8.0	Positive:42.0	Neutral:41.0	Negative:7.0	VeryNegative:2.0
D012522.txt	0	OverallSentimentClass:Negative	VeryPositive:5.0	Positive:9.0	Neutral:14.0	Negative:52.0	VeryNegative:19.0
D012522.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:18.0	Negative:56.0	VeryNegative:23.0
D012522.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:16.0	Negative:62.0	VeryNegative:17.0
D013229.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:21.0	Negative:62.0	VeryNegative:12.0
D013229.txt	1	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:17.0	Neutral:36.0	Negative:35.0	VeryNegative:7.0
D016031.txt	0	OverallSentimentClass:Neutral	VeryPositive:1.0	Positive:12.0	Neutral:71.0	Negative:15.0	VeryNegative:2.0
D016831.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:16.0	Neutral:29.0	Negative:45.0	VeryNegative:7.0
D002486.txt	0	OverallSentimentClass:Neutral	VeryPositive:4.0	Positive:22.0	Neutral:41.0	Negative:28.0	VeryNegative:5.0
D066047.txt	0	OverallSentimentClass:Positive	VeryPositive:7.0	Positive:45.0	Neutral:30.0	Negative:14.0	VeryNegative:3.0
D015273.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:15.0	Negative:68.0	VeryNegative:14.0
D015217.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:5.0	Neutral:20.0	Negative:58.0	VeryNegative:14.0
D015217.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:17.0	Negative:62.0	VeryNegative:19.0
D013712.txt	0	OverallSentimentClass:Neutral	VeryPositive:3.0	Positive:19.0	Neutral:51.0	Negative:24.0	VeryNegative:4.0
D013712.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:10.0	Neutral:38.0	Negative:45.0	VeryNegative:6.0
D057786.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:23.0	Negative:55.0	VeryNegative:16.0
D016569.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:6.0	Neutral:20.0	Negative:61.0	VeryNegative:11.0
D016569.txt	1	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:17.0	Neutral:36.0	Negative:35.0	VeryNegative:7.0
D001800.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:18.0	Negative:58.0	VeryNegative:17.0
D001982.txt	0	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:33.0	Neutral:42.0	Negative:17.0	VeryNegative:3.0
D001278.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:16.0	Negative:60.0	VeryNegative:18.0
D001278.txt	1	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:15.0	Neutral:31.0	Negative:41.0	VeryNegative:9.0
D013044.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:8.0	Neutral:26.0	Negative:52.0	VeryNegative:11.0
D001629.txt	0	OverallSentimentClass:Negative	VeryPositive:6.0	Positive:20.0	Neutral:33.0	Negative:34.0	VeryNegative:8.0
D001629.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:14.0	Negative:66.0	VeryNegative:17.0
D018313.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:16.0	Negative:64.0	VeryNegative:17.0
D018313.txt	1	OverallSentimentClass:Positive	VeryPositive:12.0	Positive:43.0	Neutral:23.0	Negative:17.0	VeryNegative:5.0
D001971.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:8.0	Neutral:22.0	Negative:54.0	VeryNegative:12.0
D001971.txt	1	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:22.0	Neutral:32.0	Negative:34.0	VeryNegative:7.0
D004845.txt	0	OverallSentimentClass:Negative	VeryPositive:5.0	Positive:6.0	Neutral:11.0	Negative:55.0	VeryNegative:23.0
D004845.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:8.0	Neutral:30.0	Negative:50.0	VeryNegative:9.0
D004845.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:18.0	Negative:64.0	VeryNegative:17.0
D015938.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:16.0	Negative:65.0	VeryNegative:14.0
D015938.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:17.0	Negative:63.0	VeryNegative:17.0
D015938.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:5.0	Neutral:29.0	Negative:57.0	VeryNegative:8.0
D016899.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:10.0	Neutral:35.0	Negative:45.0	VeryNegative:8.0
D016899.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:15.0	Negative:64.0	VeryNegative:16.0
D016899.txt	2	OverallSentimentClass:Neutral	VeryPositive:4.0	Positive:28.0	Neutral:44.0	Negative:20.0	VeryNegative:4.0
D013420.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:6.0	Neutral:16.0	Negative:60.0	VeryNegative:15.0
D013420.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:24.0	Negative:63.0	VeryNegative:8.0
D013420.txt	2	OverallSentimentClass:Positive	VeryPositive:8.0	Positive:42.0	Neutral:41.0	Negative:7.0	VeryNegative:2.0
D016296.txt	0	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:15.0	Neutral:56.0	Negative:24.0	VeryNegative:3.0
D016296.txt	1	OverallSentimentClass:Neutral	VeryPositive:1.0	Positive:7.0	Neutral:48.0	Negative:40.0	VeryNegative:4.0
D004021.txt	0	OverallSentimentClass:Neutral	VeryPositive:7.0	Positive:25.0	Neutral:31.0	Negative:31.0	VeryNegative:7.0
D015355.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:6.0	Neutral:21.0	Negative:56.0	VeryNegative:14.0
D002733.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:8.0	Neutral:28.0	Negative:51.0	VeryNegative:11.0
D057916.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:17.0	Negative:64.0	VeryNegative:14.0
D057916.txt	1	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:14.0	Neutral:28.0	Negative:43.0	VeryNegative:11.0
D057916.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:6.0	Neutral:34.0	Negative:51.0	VeryNegative:7.0
D003935.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:13.0	Neutral:28.0	Negative:46.0	VeryNegative:9.0
D003687.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:11.0	Neutral:26.0	Negative:50.0	VeryNegative:9.0
D003687.txt	1	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:17.0	Neutral:53.0	Negative:25.0	VeryNegative:3.0
D003687.txt	2	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:2.0	Neutral:14.0	Negative:58.0	VeryNegative:24.0
D003687.txt	3	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:24.0	Negative:57.0	VeryNegative:13.0
D055167.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:13.0	Neutral:32.0	Negative:44.0	VeryNegative:8.0
D055167.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:8.0	Neutral:29.0	Negative:52.0	VeryNegative:9.0
D055167.txt	2	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:18.0	Neutral:60.0	Negative:17.0	VeryNegative:2.0
D000804.txt	0	OverallSentimentClass:Positive	VeryPositive:18.0	Positive:47.0	Neutral:13.0	Negative:15.0	VeryNegative:6.0
D000804.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:24.0	Negative:61.0	VeryNegative:10.0
D000804.txt	2	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:5.0	Neutral:15.0	Negative:65.0	VeryNegative:12.0
D000804.txt	3	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:7.0	Neutral:20.0	Negative:59.0	VeryNegative:12.0
D003868.txt	0	OverallSentimentClass:Neutral	VeryPositive:3.0	Positive:17.0	Neutral:50.0	Negative:26.0	VeryNegative:4.0
D003868.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:6.0	Neutral:31.0	Negative:53.0	VeryNegative:9.0
D016255.txt	0	OverallSentimentClass:Negative	VeryPositive:4.0	Positive:10.0	Neutral:20.0	Negative:54.0	VeryNegative:12.0
D016255.txt	1	OverallSentimentClass:Negative	VeryPositive:0.0	Positive:1.0	Neutral:19.0	Negative:64.0	VeryNegative:16.0
D016255.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:12.0	Negative:56.0	VeryNegative:31.0
D016255.txt	3	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:27.0	Negative:46.0	VeryNegative:24.0
D016255.txt	4	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:5.0	Neutral:35.0	Negative:53.0	VeryNegative:7.0
D002977.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:12.0	Neutral:36.0	Negative:41.0	VeryNegative:8.0
D004080.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:15.0	Negative:63.0	VeryNegative:19.0
D004080.txt	1	OverallSentimentClass:Neutral	VeryPositive:4.0	Positive:22.0	Neutral:47.0	Negative:22.0	VeryNegative:4.0
D001345.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:25.0	Negative:61.0	VeryNegative:9.0
D001345.txt	1	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:17.0	Neutral:36.0	Negative:35.0	VeryNegative:7.0
D000602.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:5.0	Neutral:15.0	Negative:64.0	VeryNegative:13.0
D004923.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:14.0	Negative:59.0	VeryNegative:25.0
D004923.txt	1	OverallSentimentClass:Negative	VeryPositive:6.0	Positive:27.0	Neutral:28.0	Negative:32.0	VeryNegative:7.0
D014474.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:18.0	Negative:67.0	VeryNegative:12.0
D014474.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:6.0	Neutral:35.0	Negative:50.0	VeryNegative:8.0
D013519.txt	0	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:22.0	Neutral:41.0	Negative:28.0	VeryNegative:5.0
D028323.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:22.0	Negative:61.0	VeryNegative:13.0
D054714.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:14.0	Neutral:32.0	Negative:43.0	VeryNegative:8.0
D054714.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:15.0	Negative:62.0	VeryNegative:22.0
D054714.txt	2	OverallSentimentClass:Negative	VeryPositive:8.0	Positive:16.0	Neutral:18.0	Negative:44.0	VeryNegative:14.0
D018913.txt	0	OverallSentimentClass:Neutral	VeryPositive:5.0	Positive:24.0	Neutral:36.0	Negative:30.0	VeryNegative:6.0
D018913.txt	1	OverallSentimentClass:Positive	VeryPositive:12.0	Positive:36.0	Neutral:25.0	Negative:21.0	VeryNegative:6.0
D018913.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:14.0	Negative:66.0	VeryNegative:17.0
D018913.txt	3	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:8.0	Neutral:37.0	Negative:46.0	VeryNegative:7.0
D014929.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:5.0	Neutral:24.0	Negative:55.0	VeryNegative:14.0
D014929.txt	1	OverallSentimentClass:Neutral	VeryPositive:2.0	Positive:13.0	Neutral:47.0	Negative:33.0	VeryNegative:5.0
D014929.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:14.0	Negative:63.0	VeryNegative:18.0
D016976.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:31.0	Negative:57.0	VeryNegative:7.0
D016976.txt	1	OverallSentimentClass:Negative	VeryPositive:5.0	Positive:12.0	Neutral:15.0	Negative:51.0	VeryNegative:17.0
D000904.txt	0	OverallSentimentClass:Very negative	VeryPositive:1.0	Positive:0.0	Neutral:6.0	Negative:35.0	VeryNegative:58.0
D054417.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:5.0	Neutral:23.0	Negative:61.0	VeryNegative:10.0
D042481.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:9.0	Negative:66.0	VeryNegative:21.0
D042481.txt	1	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:3.0	Neutral:12.0	Negative:64.0	VeryNegative:19.0
D054354.txt	0	OverallSentimentClass:Positive	VeryPositive:9.0	Positive:35.0	Neutral:24.0	Negative:26.0	VeryNegative:6.0
D000086.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:4.0	Neutral:29.0	Negative:54.0	VeryNegative:11.0
D000086.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:18.0	Negative:62.0	VeryNegative:17.0
D000086.txt	2	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:15.0	Neutral:25.0	Negative:49.0	VeryNegative:9.0
D000086.txt	3	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:15.0	Negative:60.0	VeryNegative:21.0
D000086.txt	4	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:7.0	Neutral:38.0	Negative:47.0	VeryNegative:7.0
D013776.txt	0	OverallSentimentClass:Negative	VeryPositive:13.0	Positive:22.0	Neutral:15.0	Negative:37.0	VeryNegative:14.0
D013776.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:5.0	Neutral:30.0	Negative:54.0	VeryNegative:10.0
D014307.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:10.0	Neutral:25.0	Negative:52.0	VeryNegative:10.0
D014307.txt	1	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:10.0	Neutral:26.0	Negative:52.0	VeryNegative:10.0
D055135.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:8.0	Neutral:34.0	Negative:49.0	VeryNegative:8.0
D055135.txt	1	OverallSentimentClass:Positive	VeryPositive:5.0	Positive:43.0	Neutral:43.0	Negative:7.0	VeryNegative:1.0
D015862.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:14.0	Negative:66.0	VeryNegative:19.0
D016534.txt	0	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:3.0	Neutral:20.0	Negative:63.0	VeryNegative:14.0
D016534.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:1.0	Neutral:5.0	Negative:53.0	VeryNegative:39.0
D016534.txt	2	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:2.0	Neutral:21.0	Negative:63.0	VeryNegative:13.0
D028202.txt	0	OverallSentimentClass:Positive	VeryPositive:12.0	Positive:36.0	Neutral:20.0	Negative:25.0	VeryNegative:8.0
D028202.txt	1	OverallSentimentClass:Positive	VeryPositive:11.0	Positive:34.0	Neutral:20.0	Negative:27.0	VeryNegative:8.0
D013880.txt	0	OverallSentimentClass:Negative	VeryPositive:2.0	Positive:4.0	Neutral:23.0	Negative:58.0	VeryNegative:12.0
D013880.txt	1	OverallSentimentClass:Negative	VeryPositive:1.0	Positive:10.0	Neutral:40.0	Negative:44.0	VeryNegative:5.0
D017570.txt	0	OverallSentimentClass:Negative	VeryPositive:3.0	Positive:5.0	Neutral:14.0	Negative:61.0	VeryNegative:16.0
